"OOB_V_density","normal_sims","laplace_sims_mae","laplace_sims_rmse","oob_rmse_V","oob_mae_V"
0.140139333652998,0.138010879253476,0.18371958635787,0.879902003245884,0.382092152026046,0.284133653495381
0.212212080532539,0.00811909928163928,0.597214580699759,-0.646194207448113,0.382092152026046,0.284133653495381
0.155439328621658,0.120123095919147,-0.411640638573596,-0.141254018695957,0.382092152026046,0.284133653495381
0.124469964789819,-0.108278342330523,-0.0928236843835658,-0.100891121819297,0.382092152026046,0.284133653495381
0.119147613541409,0.335209008973842,-0.119434716638149,-0.0574545175221506,0.382092152026046,0.284133653495381
0.147394865638157,-0.332375442902558,0.00373151943524423,-0.339242729125178,0.382092152026046,0.284133653495381
-0.178880560434091,-0.129612937408432,1.05936522059951,-0.00195128169493011,0.382092152026046,0.284133653495381
0.18647877716836,-0.214668914758602,-0.224376294464752,-0.0799346030765458,0.382092152026046,0.284133653495381
0.236010602816084,0.359184550283816,-0.222372126336874,0.056804945237411,0.382092152026046,0.284133653495381
0.206494639471586,0.21086237132833,0.0313619943298677,-0.108534206526394,0.382092152026046,0.284133653495381
-0.0454810310842851,-0.21384209114441,0.336257264781341,0.597629235656635,0.382092152026046,0.284133653495381
0.88520072321989,0.0145810998215108,0.0684615182291237,0.725476464115685,0.382092152026046,0.284133653495381
0.847458981066919,0.196624426991425,-0.221196036930099,-0.262595077424722,0.382092152026046,0.284133653495381
-0.146350997015974,-0.532851902031277,-0.017037767458252,-0.344843603001198,0.382092152026046,0.284133653495381
-0.155042490739999,-0.438100240932709,-0.610069253068675,0.17234394616386,0.382092152026046,0.284133653495381
0.836322706001369,0.736308700825265,0.173723188696151,-0.0107266971558677,0.382092152026046,0.284133653495381
-0.126048040084456,0.0156467758977589,-0.612318074399929,-0.442322008227751,0.382092152026046,0.284133653495381
-0.135928130193958,0.0844855189702446,0.0186516691003839,-0.217949453540384,0.382092152026046,0.284133653495381
-0.19100253230506,0.424257028488542,0.19236168839438,0.36941909096103,0.382092152026046,0.284133653495381
-0.157834317854103,0.897425844474468,-0.0491163339374362,0.139433024063187,0.382092152026046,0.284133653495381
-0.83206820301886,-0.106122595493422,0.164290472191468,-0.131346217074546,0.382092152026046,0.284133653495381
-0.108437459500403,-0.437141134681936,0.170132106679968,0.139275498717272,0.382092152026046,0.284133653495381
-0.823066201527742,0.081795053598812,0.41540963645482,0.00584607052249432,0.382092152026046,0.284133653495381
-0.183759521539684,-0.749626992891783,0.29887867068064,-0.471471666917844,0.382092152026046,0.284133653495381
-0.176553308460441,0.0851082961987841,0.18916062434546,-0.104217341008036,0.382092152026046,0.284133653495381
-0.181957038602716,0.198802453773082,0.80709691611706,0.0468722729669172,0.382092152026046,0.284133653495381
0.28248253209783,0.127608498409449,-0.15577943353582,-0.00598282256801888,0.382092152026046,0.284133653495381
-0.135435671318676,-0.110588744676095,-0.29243054049373,-0.0992674350918446,0.382092152026046,0.284133653495381
-0.116875125558105,0.639125519421859,-0.0454195470763977,-0.48509843461912,0.382092152026046,0.284133653495381
0.151221179951287,-0.638645002542842,0.0294251426655124,0.368245379787973,0.382092152026046,0.284133653495381
-0.162254979253204,0.605745259182464,0.236634746954901,1.06625232965497,0.382092152026046,0.284133653495381
-0.239036081105378,-0.0455248198928671,-0.281982077347374,0.190698396646572,0.382092152026046,0.284133653495381
-0.261786612447467,0.447378378672169,-0.143417299488031,1.08790659034735,0.382092152026046,0.284133653495381
-0.227158250985212,0.107817969722674,-0.0166376310062678,0.653883462514443,0.382092152026046,0.284133653495381
0.434539955784087,0.308555361074187,0.0020156876222513,0.21435691764516,0.382092152026046,0.284133653495381
0.313036621517681,-0.759467063363343,-0.149982711325955,-0.0687625717682963,0.382092152026046,0.284133653495381
-0.228557059320486,0.0433504635938568,0.329075493517509,-0.6417855473163,0.382092152026046,0.284133653495381
-0.166882087224397,-0.266083701840002,-0.0675290857190846,-0.271365985975677,0.382092152026046,0.284133653495381
-0.175304871428675,-0.203133381562822,0.742284257796333,0.605502091897093,0.382092152026046,0.284133653495381
-0.219242928555015,-0.344697403645022,-0.00142270603960202,-0.206021843717081,0.382092152026046,0.284133653495381
0.825624978823547,0.054436626003392,0.141907642404135,-0.0463864532485634,0.382092152026046,0.284133653495381
0.0991040016461412,-0.203646616494558,0.033861023311045,0.549961898498797,0.382092152026046,0.284133653495381
-0.111816585646809,-0.222995025972605,-0.0379387135345984,0.0362475687562269,0.382092152026046,0.284133653495381
-0.166999327943569,0.20203476819048,-0.214935408661544,-0.719278641000161,0.382092152026046,0.284133653495381
-0.839081472971892,-0.0890048586981245,0.263660483154831,0.644595941553698,0.382092152026046,0.284133653495381
-0.851017912007377,-0.349316389769391,-0.153651836089093,0.280040991246275,0.382092152026046,0.284133653495381
0.347064917265296,-0.111445732299235,-0.123323927731285,0.140249372231691,0.382092152026046,0.284133653495381
0.337819361013602,-0.517909782393312,-0.326437928276438,0.217137355224755,0.382092152026046,0.284133653495381
0.309309246377814,0.487458665895166,0.415418652423587,-0.507598550113384,0.382092152026046,0.284133653495381
-0.113561534478471,-0.51804311885761,-0.228551927657628,-0.000405848115267026,0.382092152026046,0.284133653495381
0.297250461031621,0.0598907161822561,-0.433096159249978,0.29645643544953,0.382092152026046,0.284133653495381
0.159985022410616,-0.325869283502503,0.0323999873398192,-0.0225027099500792,0.382092152026046,0.284133653495381
0.664943733950745,-0.00880260295469026,-0.386687976014521,0.526136980644122,0.382092152026046,0.284133653495381
0.308454343463226,-0.0494776153482476,-0.726325714218996,0.110930009295994,0.382092152026046,0.284133653495381
0.15301930645451,-0.0678262151165801,-0.684149229917527,0.368594996180149,0.382092152026046,0.284133653495381
0.148409759159903,-0.517960814485947,-0.530517023576927,0.543802740654523,0.382092152026046,0.284133653495381
0.1434765449742,0.388345064929967,0.0335995201695382,0.0631654077648469,0.382092152026046,0.284133653495381
-0.858044004453324,-0.0111352044762796,-0.964459860389309,0.274220130960933,0.382092152026046,0.284133653495381
0.107878603555176,0.0593688689030342,0.310676525688008,0.0627088986453443,0.382092152026046,0.284133653495381
0.0886069449524635,0.103542725877483,0.516540986433249,-0.650205981377177,0.382092152026046,0.284133653495381
-0.317654474990292,0.320964811175332,0.19465713286707,0.655572769797476,0.382092152026046,0.284133653495381
-0.313429529363419,-0.907765077169794,0.0243751370979958,-0.059141927003063,0.382092152026046,0.284133653495381
-0.116251476477488,-0.214937054297801,-0.229442618487253,0.193261858091284,0.382092152026046,0.284133653495381
-0.0710928338723669,0.275644004727445,-0.797393674381058,0.865349772557492,0.382092152026046,0.284133653495381
-0.0713939521789618,-0.107412041347006,0.0225236485017044,1.23549187145501,0.382092152026046,0.284133653495381
-0.0896649031006604,0.0803314101601628,0.301416448290408,0.339563873613846,0.382092152026046,0.284133653495381
-0.0892298381180015,0.0889069342084206,-0.188388389834673,0.195235436011651,0.382092152026046,0.284133653495381
-0.0923315171078252,-0.494927539404496,0.323488970132187,0.553559687445005,0.382092152026046,0.284133653495381
0.0906200548334485,0.0569679407517085,-0.0183727496087981,-0.592792034077724,0.382092152026046,0.284133653495381
-0.289675303061877,-0.222191184008872,0.31404318834964,-0.751461053944512,0.382092152026046,0.284133653495381
0.110798455201935,-0.538259442491263,-0.142299431115135,0.00369988692126405,0.382092152026046,0.284133653495381
-0.195955931806454,-0.0702027771215975,0.602843902165942,-0.00929350886568958,0.382092152026046,0.284133653495381
0.922704870142413,0.323029646688168,-0.135957404936633,-0.174645327240143,0.382092152026046,0.284133653495381
-0.0836590711597339,-0.506041510252136,-0.475818011707702,-0.0719610955902928,0.382092152026046,0.284133653495381
-0.0629481087450406,-0.271726347366011,-0.161805789188849,-0.309471509301124,0.382092152026046,0.284133653495381
-0.103129738163207,-0.412266107792018,0.0068582422609573,-0.0197933590347045,0.382092152026046,0.284133653495381
-0.0917503839917309,0.102124277892659,0.452906224807974,-0.358274543927471,0.382092152026046,0.284133653495381
-0.0971140967085208,-0.00586425670836285,-0.171588915031344,0.0161512338576972,0.382092152026046,0.284133653495381
-0.0808415857708567,-0.0261460517130189,0.223352632835057,0.447673601498742,0.382092152026046,0.284133653495381
-0.102631977869976,0.764504076188301,-0.152690382185882,0.657944105863906,0.382092152026046,0.284133653495381
-0.0970705747748195,0.506090367873545,-0.174187265282808,-0.791150601609056,0.382092152026046,0.284133653495381
-0.0824186604626276,-0.206857617286544,-0.359996737796259,0.0305743561400465,0.382092152026046,0.284133653495381
-0.321884665054845,0.0307000380197722,0.283297849196897,-0.122899823611888,0.382092152026046,0.284133653495381
-0.287920321809408,0.0824932864381534,0.12889224922438,-0.444432410762613,0.382092152026046,0.284133653495381
-0.293001205837661,-0.443542972107873,0.244815430035837,0.335428105374753,0.382092152026046,0.284133653495381
0.782046692434974,0.662506135424772,0.000828476262952108,0.467092958703847,0.382092152026046,0.284133653495381
0.761755466617892,0.133810997365972,-0.31915797632059,0.127457193274248,0.382092152026046,0.284133653495381
0.894848453587419,-0.169177872502181,-0.012954487966779,0.0584126775915094,0.382092152026046,0.284133653495381
0.902827834033156,-0.340040459180584,-0.137737542990014,1.02832599521443,0.382092152026046,0.284133653495381
0.0831684042207695,-0.0894551239132157,-0.0199475306467001,0.0846676877171332,0.382092152026046,0.284133653495381
0.0820983380143422,0.255097833161285,-0.1637015467498,0.935826445291287,0.382092152026046,0.284133653495381
0.0841213472446682,0.374409897068423,-0.320037156840118,0.190263363115848,0.382092152026046,0.284133653495381
-0.291292952777685,0.218375446963553,0.0904761473985255,-0.867307885865284,0.382092152026046,0.284133653495381
-0.10692018711422,0.0334149013886026,0.0495376114631967,0.270119205849475,0.382092152026046,0.284133653495381
-0.100974636173177,-0.220110057073243,-0.380542589955988,0.300230939725563,0.382092152026046,0.284133653495381
-0.0921597055291216,-0.0377208036882438,-0.439767914188716,-0.120113093835362,0.382092152026046,0.284133653495381
-0.0721899791038343,-0.425404791853476,0.0216316902979421,-0.192351939353024,0.382092152026046,0.284133653495381
-0.092343481312988,0.137428568289324,-0.956322929690675,1.97568556031554,0.382092152026046,0.284133653495381
-0.102936275211276,-0.0939453042479515,0.079157092971721,0.349224441243315,0.382092152026046,0.284133653495381
-0.169546046890591,0.341304039200171,0.561560210890179,-0.106751637384618,0.382092152026046,0.284133653495381
-0.330987905697167,0.342609791961327,-0.0972871700174677,-1.26582357419339,0.382092152026046,0.284133653495381
0.211306784102864,-0.0203958648403006,0.163093701871947,-0.0961381419313713,0.382092152026046,0.284133653495381
-0.0887399742132934,-0.111652785631327,0.00120201217470385,-1.61264250452359,0.382092152026046,0.284133653495381
-0.060129308298096,0.0715516207127408,0.284005910237281,0.0939941747154902,0.382092152026046,0.284133653495381
0.104143356763317,-0.0796002081166227,-0.0434451051861333,-0.107596616738905,0.382092152026046,0.284133653495381
0.0819693686450185,-0.426301920849994,0.37758769889996,-1.17266911787896,0.382092152026046,0.284133653495381
0.798100035402558,-0.134427949728482,0.107499418337631,-0.530747451131436,0.382092152026046,0.284133653495381
0.815473300597872,0.205412461292922,-0.0464487326273399,0.532287412286164,0.382092152026046,0.284133653495381
0.14059854133684,-0.330516747615521,0.142397682742369,-0.916953322048151,0.382092152026046,0.284133653495381
-0.188752102507681,-0.285890145372083,-0.0602188122856345,-0.306116051812939,0.382092152026046,0.284133653495381
-0.191074432788131,-0.66735265053266,-0.163143458802557,-0.345289258868139,0.382092152026046,0.284133653495381
0.207287799437123,0.270639987161305,0.20621460630187,-0.352174013528485,0.382092152026046,0.284133653495381
0.158502050608181,0.103441634186794,0.0348731735977383,-0.975323831839832,0.382092152026046,0.284133653495381
-0.219399216248796,-0.303670980667317,0.2327354804546,0.596255456609256,0.382092152026046,0.284133653495381
-0.210914145889354,-0.630012161078198,-0.00146119802993361,-0.151444387594053,0.382092152026046,0.284133653495381
-0.220486032123265,-0.452359386302821,-0.0797003808753432,0.396952696813783,0.382092152026046,0.284133653495381
0.200105146936856,0.0111899812611962,0.0922490836143794,0.916077843080006,0.382092152026046,0.284133653495381
-0.0760639374888412,0.211583311009579,-0.300750592145408,-0.141300481371837,0.382092152026046,0.284133653495381
-0.085355470149273,0.288983293754201,-0.147436127680742,0.266531901801844,0.382092152026046,0.284133653495381
-0.647001005097592,-0.01884653355465,0.0199633064740579,0.563695855317175,0.382092152026046,0.284133653495381
-0.171854547611733,-0.357941219079026,0.189895757819712,-0.476558650355577,0.382092152026046,0.284133653495381
-0.128224235129291,0.206899826019479,0.0899074416888136,-1.40792358993799,0.382092152026046,0.284133653495381
-0.22608619720675,-0.101602938877617,-0.330862904218819,-0.212423619594129,0.382092152026046,0.284133653495381
-0.887115067833456,0.510755746897856,0.0737746397882954,0.30429728121635,0.382092152026046,0.284133653495381
-0.118880770284204,-0.00040558106508673,0.164867751896054,0.905845179479884,0.382092152026046,0.284133653495381
0.714031281070769,0.272457038426709,-0.580799593041295,-0.611233412333569,0.382092152026046,0.284133653495381
-0.140796681361888,-0.730728689265351,-0.121647688984762,-0.149339967910335,0.382092152026046,0.284133653495381
-0.743976185053502,0.718574358419437,-0.344991292447946,0.0983857224708822,0.382092152026046,0.284133653495381
-0.724653116722025,-0.119592283075582,1.28987975436864,-2.14829187482154,0.382092152026046,0.284133653495381
-0.163598773169033,-0.189751937935243,-0.244125394112281,0.098151467948222,0.382092152026046,0.284133653495381
-0.139831494457921,-0.0789914470064724,0.0907389100579374,-0.253227999749676,0.382092152026046,0.284133653495381
-0.237791223000794,-0.00757098126928745,-1.4403678174064,0.105624782858448,0.382092152026046,0.284133653495381
-0.147480581803354,-0.0439404451807987,-0.433896126415611,-0.00429559296967684,0.382092152026046,0.284133653495381
-0.274161700937678,-0.0236077669383007,-0.447535471662886,0.178020692197592,0.382092152026046,0.284133653495381
-0.135448641815665,-0.54636572506538,-0.101080630360681,0.252379302224289,0.382092152026046,0.284133653495381
-0.067421388009971,-0.131376463554194,-1.04292042803548,-0.361111373406149,0.382092152026046,0.284133653495381
-0.0840546092271438,-0.0712566742463715,0.230219569531407,0.00922678296266875,0.382092152026046,0.284133653495381
-0.124169564165946,-0.236756582412353,-0.548147871117605,-0.152702971856544,0.382092152026046,0.284133653495381
-0.13212810455645,0.445709914910452,0.27413157946005,0.282427201792223,0.382092152026046,0.284133653495381
0.834402658176142,0.000530765166037055,0.369597394598016,-0.271864436343291,0.382092152026046,0.284133653495381
-0.127063922005639,0.134035436518297,-0.50402771510079,0.523383002581579,0.382092152026046,0.284133653495381
0.816443966374636,-0.0317651025301625,-0.00178436744486315,0.0782836711201714,0.382092152026046,0.284133653495381
-0.300779525137267,-0.0359940733348632,0.40809791948728,-0.260128123252914,0.382092152026046,0.284133653495381
-0.159851654453811,0.241273713153448,-0.112734436607739,0.218414358783311,0.382092152026046,0.284133653495381
-0.173031680513777,0.242815900240428,0.368143694340465,-0.380631823528258,0.382092152026046,0.284133653495381
-0.102106697238844,0.445300128742653,0.438057483353037,0.190579119727319,0.382092152026046,0.284133653495381
-0.178525105337007,-0.14968450508643,-0.843084572766623,-0.123446171747087,0.382092152026046,0.284133653495381
-0.189821811753176,-0.28262307975123,0.00562520367244909,-0.00917588623322037,0.382092152026046,0.284133653495381
-0.296794563512805,0.13188035668019,-0.419025250549951,0.0572421101247977,0.382092152026046,0.284133653495381
-0.296969725704454,0.30984557117657,-0.195706123939624,0.491437192667772,0.382092152026046,0.284133653495381
-0.274830887681101,-0.184662164057341,-0.226372435794934,0.424307291657268,0.382092152026046,0.284133653495381
-0.318132705213958,-0.346642172949165,-0.49419565569066,-0.194441169680189,0.382092152026046,0.284133653495381
-0.29730281218234,0.611675918667697,-0.0960460666021536,0.77570813714916,0.382092152026046,0.284133653495381
-0.350903494813759,0.189210173280151,0.654706558432747,0.670163490192284,0.382092152026046,0.284133653495381
0.586261737737884,0.266053649374554,-0.250657108659617,-0.171319644872933,0.382092152026046,0.284133653495381
-0.235781483450485,-0.0278540005637462,0.172590507894517,1.93603700414195,0.382092152026046,0.284133653495381
0.788277848443769,-0.253846697828751,0.0892024258130613,0.301770154207245,0.382092152026046,0.284133653495381
-0.776430405064757,-0.432101119762551,-0.0662182434404176,0.613992383814304,0.382092152026046,0.284133653495381
-0.214625974678211,-0.129849121577223,-0.0722195082548706,1.22515693903514,0.382092152026046,0.284133653495381
-0.188843918332344,0.429636585436787,-1.16037591486539,-0.642907175721258,0.382092152026046,0.284133653495381
-0.16064475571693,-0.315404791724342,-0.125224510357875,0.0549049390120754,0.382092152026046,0.284133653495381
-0.194091807420918,0.124800582498606,-0.111411992008153,0.0709375769145448,0.382092152026046,0.284133653495381
-0.13137500008327,-0.0314475124796096,-0.40978438438774,-0.387540208501552,0.382092152026046,0.284133653495381
-0.115353676760916,0.174010630103028,0.117865840550374,-0.0215508609400415,0.382092152026046,0.284133653495381
0.143659365037864,-0.382341200405652,0.794536416822443,-0.334012316418033,0.382092152026046,0.284133653495381
-0.713685343084266,-1.05237493997355,-0.52355452706387,-0.146941804879159,0.382092152026046,0.284133653495381
0.269376767061138,0.458256263481515,-0.220585257758953,0.478018213144007,0.382092152026046,0.284133653495381
-0.113213093100301,0.172921664988438,-0.00254184326354527,0.181598435444632,0.382092152026046,0.284133653495381
-0.143263437465054,-0.294181686641616,-0.33338969948438,0.371298369766136,0.382092152026046,0.284133653495381
-0.132695432052956,-0.271212536139531,0.141927553360768,0.169906996624261,0.382092152026046,0.284133653495381
-0.138647154870499,0.283377218969164,-0.0526664923187478,0.606258928128641,0.382092152026046,0.284133653495381
-0.134059633584479,0.0367394169972682,-0.0344357094208518,0.904364305135688,0.382092152026046,0.284133653495381
-0.119152578582355,-0.14821184506443,0.291743305515165,-0.83949835525218,0.382092152026046,0.284133653495381
-0.833303790834302,-0.379506161258012,0.166227979027219,-0.493560848126091,0.382092152026046,0.284133653495381
-0.845528306944995,-0.40847802695543,0.382396228166458,-0.424563995097546,0.382092152026046,0.284133653495381
-0.844213144776527,0.249705276184688,0.248738670083039,0.613064733055316,0.382092152026046,0.284133653495381
-0.812091968951343,0.0365538669243571,-0.130612840423184,-0.694885310493067,0.382092152026046,0.284133653495381
0.373913705527157,0.247182234155022,0.30333785025798,-0.225361329248837,0.382092152026046,0.284133653495381
-0.758991303092301,-0.561926945589279,0.812994959166558,-0.450370085381199,0.382092152026046,0.284133653495381
-0.733140611219101,-0.309741966336163,0.127516787138226,0.117475114143546,0.382092152026046,0.284133653495381
-0.74620045087642,-0.0909909817105878,-0.406232153988885,-0.297900171914028,0.382092152026046,0.284133653495381
-0.73084819250187,0.167725360073999,0.0511425820481369,0.410412637464229,0.382092152026046,0.284133653495381
-0.142962242010264,-0.542551354779176,0.238862128348829,-0.867214434315985,0.382092152026046,0.284133653495381
-0.278723127572065,-0.0323806543961994,0.294740841635534,-0.341854660400177,0.382092152026046,0.284133653495381
-0.20007638494201,0.127134817971722,0.249162660337581,0.335267285314252,0.382092152026046,0.284133653495381
-0.189757356825047,0.127400556335846,0.14199629888835,0.85602093537813,0.382092152026046,0.284133653495381
-0.0467890386482154,-0.597173669246358,0.155653060225929,0.807602094306644,0.382092152026046,0.284133653495381
-0.103038601176789,-0.0361310814336441,1.5516717091572,0.0970939325943406,0.382092152026046,0.284133653495381
-0.179978059785465,0.179338051007497,-1.41673178894507,0.529945301787964,0.382092152026046,0.284133653495381
-0.0912199389896725,-0.228371859414654,0.430843623791272,-0.137826603121894,0.382092152026046,0.284133653495381
0.151498316412918,-0.204795362593669,-0.0206249797142288,1.15793467426638,0.382092152026046,0.284133653495381
0.171668709149123,-0.336105975134278,0.23390895958765,0.304286150935954,0.382092152026046,0.284133653495381
-0.744417975280553,0.291164431736461,0.365212189530548,0.017238256936461,0.382092152026046,0.284133653495381
-0.796178103089682,0.244851934147172,0.333844531464212,0.0637230268632029,0.382092152026046,0.284133653495381
0.157661183843104,0.0621267843090249,-0.0645310213530017,0.0451720061641329,0.382092152026046,0.284133653495381
0.845725397989351,0.326694084633018,0.0715359773628202,1.57634540601045,0.382092152026046,0.284133653495381
0.132650643014109,-0.386985818469378,-0.158760496128656,0.865540477986672,0.382092152026046,0.284133653495381
0.140629066908382,0.346402243145763,1.59753686222256,-0.0806015338337354,0.382092152026046,0.284133653495381
0.166138063091491,0.0846901906220018,-0.190477572965655,-0.284286519676672,0.382092152026046,0.284133653495381
0.142463110405687,-0.778289476446464,1.05038546480967,0.352082467928426,0.382092152026046,0.284133653495381
-0.814803969736425,-0.517777300518507,-0.606794721981238,-0.233681278302256,0.382092152026046,0.284133653495381
-0.177112692488824,-0.057349232767548,-0.617729975798154,-0.255842639264738,0.382092152026046,0.284133653495381
-0.158692281303398,-0.0755320966249834,0.243001476444907,0.379114112682525,0.382092152026046,0.284133653495381
0.190397989238027,0.625982634809711,0.552247889557733,0.946241669293113,0.382092152026046,0.284133653495381
-0.123520737769557,0.110456372761012,-0.471573415058457,-0.568586710304043,0.382092152026046,0.284133653495381
-0.0957887384321238,-0.293436044983089,-0.196817584451193,-0.049234137201686,0.382092152026046,0.284133653495381
-0.0900383849087057,-0.415090570605256,-0.411886506763585,0.272511036894217,0.382092152026046,0.284133653495381
-0.191485820699995,-0.310202967611644,0.179921680388762,0.775310618103783,0.382092152026046,0.284133653495381
-0.184535973520068,0.197321282154084,-1.06741186867641,0.852764908984442,0.382092152026046,0.284133653495381
-0.0744228380261124,0.181875654756068,0.196860190942089,0.515195937776028,0.382092152026046,0.284133653495381
-0.0833122133249125,-0.0957780765136418,-0.0643596687140566,0.236419326733187,0.382092152026046,0.284133653495381
-0.236081704550745,-0.204030517252523,-0.160026309146836,-0.138871135136858,0.382092152026046,0.284133653495381
0.161952712889458,-0.435401905417327,0.225176714198597,0.288182569854026,0.382092152026046,0.284133653495381
0.912784787509864,0.369651748303514,0.0507331363288156,0.349726132148576,0.382092152026046,0.284133653495381
-0.0841717650068085,-0.259850648549916,0.197873841951142,0.525463492947921,0.382092152026046,0.284133653495381
-0.0795244052119941,0.109596607964688,-0.0291065377798117,0.314361851084937,0.382092152026046,0.284133653495381
-0.0721943637801603,-0.231026741864297,0.279272734831197,-0.139632852251966,0.382092152026046,0.284133653495381
-0.326986248862326,0.0279034411934804,0.281688033360556,-0.170316871622715,0.382092152026046,0.284133653495381
-0.102179821560849,0.0499551949896535,1.94447839880407,-0.653517898477215,0.382092152026046,0.284133653495381
-0.0896523267696478,-0.0950295989166039,0.187303160791856,2.34120810857338,0.382092152026046,0.284133653495381
-0.161254751389775,-0.344277244555597,0.590273685671787,-0.0543999093844389,0.382092152026046,0.284133653495381
-0.202892238688982,-0.168328082339183,1.34068008730815,-0.0345644004934129,0.382092152026046,0.284133653495381
-0.154777143942592,-0.896441561964906,-0.0843961841538818,-0.365715167320967,0.382092152026046,0.284133653495381
0.437664212143264,0.396297775611296,0.0876962890367517,1.09905161546361,0.382092152026046,0.284133653495381
-0.0760142179614723,0.403515012766267,-0.163449373946613,0.109875878156498,0.382092152026046,0.284133653495381
0.108141334427542,-0.162120220130247,-0.0106830555204806,0.384350787558659,0.382092152026046,0.284133653495381
-0.0772401493143216,-0.439874296968957,-0.00373170054918279,-0.598975780343355,0.382092152026046,0.284133653495381
-0.0771310350618041,0.355870525611806,-0.215519949504954,0.202789621885887,0.382092152026046,0.284133653495381
-0.108262458593566,-0.0377290348353893,0.277426233590418,0.443069361211195,0.382092152026046,0.284133653495381
-0.884716122139645,0.251868154922489,-0.507009848174455,-0.951575560269684,0.382092152026046,0.284133653495381
0.0953168018024935,-0.321097792571002,0.0411175294735162,-0.393951148569186,0.382092152026046,0.284133653495381
0.133885974326076,-0.229559525542248,0.489176717382671,-0.25045286874702,0.382092152026046,0.284133653495381
0.149210386085356,0.427152124108983,0.0959336763201849,0.21070421983909,0.382092152026046,0.284133653495381
0.903734026121236,-0.277702279106548,-0.335642976073724,-0.709437091234748,0.382092152026046,0.284133653495381
0.16787691389158,-0.253088005013653,0.0721804801843987,-0.672155848220671,0.382092152026046,0.284133653495381
-0.105426255154748,-0.101381273723523,-0.0357179262805252,0.121706611331823,0.382092152026046,0.284133653495381
-0.131137705269194,-0.0664658612569008,-0.269234422572091,-0.522751446261789,0.382092152026046,0.284133653495381
-0.0974181320820089,0.383078256580771,0.801277669984242,-0.0431560260207588,0.382092152026046,0.284133653495381
-0.107978399135474,0.00242470161613066,-0.0376443295757925,-0.345721719483989,0.382092152026046,0.284133653495381
-0.117799089953918,0.607197694593971,0.864613952122482,0.972982826152365,0.382092152026046,0.284133653495381
-0.429691270351323,0.192337398811688,-0.670099789128133,-1.23675609788565,0.382092152026046,0.284133653495381
-0.393360011188062,0.95855362049149,0.345813746304291,0.347603673407065,0.382092152026046,0.284133653495381
-0.50383385128194,0.112769214848634,0.94064812536055,0.0987183840282623,0.382092152026046,0.284133653495381
0.377013768277795,0.0969186621623672,-0.0547033056302829,-0.455026310521925,0.382092152026046,0.284133653495381
-0.111281639726652,0.484693979237919,-0.496625728513408,-0.765915741404835,0.382092152026046,0.284133653495381
0.158219221090589,-0.238875097289053,0.432110963928268,0.00481011526394727,0.382092152026046,0.284133653495381
-0.196458220048628,-0.114774221462036,0.268461402002469,-0.19992618741737,0.382092152026046,0.284133653495381
-0.0979356678816703,0.55875239201704,0.171538814010735,0.0193930006385624,0.382092152026046,0.284133653495381
0.463497956913723,0.0554244059297434,-0.222515974933471,-0.439292812739822,0.382092152026046,0.284133653495381
