U.S. Senate,,Fla.,,01/11/03,C+Harris Interactive,600,LV,Nelson,45.00%,47.00%,Scott,Scott,2
U.S. Senate,,Ariz.,,01/11/03,C+Harris Interactive,600,LV,Sinema,46.00%,48.00%,McSally,McSally,2
U.S. Senate,,Pa.,,01/11/03,Research Co.,450,RV,Casey,56.00%,39.00%,Barletta,Casey,17
U.S. Senate,,N.Y.,,01/11/03,Research Co.,450,RV,Gillibrand,60.00%,32.00%,Farley,Gillibrand,28
U.S. Senate,,Minn.,,01/11/03,Research Co.,450,RV,Smith,49.00%,39.00%,Housley,Smith,10
U.S. Senate,,Minn.,,01/11/03,Research Co.,450,RV,Klobuchar,53.00%,33.00%,Newberger,Klobuchar,20
U.S. Senate,,Mich.,,01/11/03,Research Co.,450,RV,Stabenow,52.00%,36.00%,James,Stabenow,16
U.S. Senate,,Calif.,,01/11/03,Research Co.,450,RV,Feinstein,47.00%,28.00%,de Leon,Feinstein,19
U.S. Senate,,Mont.,,OCT 30-NOV 3,C+Harris Interactive,500,LV,Tester,49.00%,43.00%,Rosendale,Tester,6
U.S. Senate,,Fla.,,OCT 29-NOV 2,C+Gravis Marketing,753,LV,Nelson,50.00%,47.00%,Scott,Nelson,3
U.S. Senate,,Ariz.,,OCT 30-NOV 1,CTrafalgar Group,2166,LV,Sinema,50.00%,47.00%,McSally,Sinema,3
U.S. Senate,,N.Y.,,OCT 28-NOV 1,ASiena College,641,LV,Gillibrand,58.00%,35.00%,Farley,Gillibrand,23
U.S. Senate,,N.M.,,OCT 26-NOV 1,"AResearch & Polling, Inc.",993,LV,Heinrich,51.00%,31.00%,Rich,Heinrich,20
U.S. Senate,,Calif.,,OCT 25-30,BProbolsky Research,900,LV,Feinstein,41.00%,35.00%,de Leon,Feinstein,6
U.S. Senate,,Mich.,,OCT 22-24,CTarget Insyght,800,LV,Stabenow,53.00%,43.00%,James,Stabenow,10
"Nov. 2, 2018",,,,,,,,,,,,,
U.S. Senate,,Fla.,,01/11/02,B-St. Pete Polls,2733,LV,Nelson,48.00%,49.00%,Scott,Scott,2
U.S. Senate,,Texas,,01/11/02,Change Research*,1211,LV,O'Rourke,49.00%,49.00%,Cruz,,EVEN
U.S. Senate,,Fla.,,01/11/02,Change Research*,1236,LV,Nelson,50.00%,48.00%,Scott,Nelson,2
U.S. Senate,,Mo.,,01/11/02,Remington Research Group,1424,LV,McCaskill,47.00%,47.00%,Hawley,,EVEN
U.S. Senate,,Mo.,,OCT 31-NOV 2,C+Harris Interactive,600,LV,McCaskill,45.00%,46.00%,Hawley,Hawley,1
U.S. Senate,,Ind.,,OCT 31-NOV 2,C+Harris Interactive,600,LV,Donnelly,44.00%,42.00%,Braun,Donnelly,2
U.S. Senate,,Nev.,,OCT 31-NOV 2,C+Harris Interactive,600,LV,Rosen,44.00%,45.00%,Heller,Heller,1
U.S. Senate,,Fla.,,OCT 31-NOV 2,C+Harris Interactive,600,LV,Nelson,46.00%,48.00%,Scott,Scott,3
U.S. Senate,,Ariz.,,OCT 31-NOV 2,C+Harris Interactive,600,LV,Sinema,44.00%,49.00%,McSally,McSally,6
U.S. Senate,,Mont.,,OCT 29-NOV 2,C+Harris Interactive,500,LV,Tester,50.00%,42.00%,Rosendale,Tester,8
U.S. Senate,,Nev.,,OCT 29-NOV 1,CTrafalgar Group,2587,LV,Rosen,46.00%,49.00%,Heller,Heller,3
U.S. Senate,,Fla.,,OCT 28-31,Targoz Market Research,558,LV,Nelson,45.00%,49.00%,Scott,Scott,4
U.S. Senate,,Tenn.,,OCT 28-31,Targoz Market Research,480,LV,Bredesen,49.00%,49.00%,Blackburn,,EVEN
U.S. Senate,,Mont.,,OCT 24-30,C+Harris Interactive,700,LV,Tester,48.00%,40.00%,Rosendale,Tester,8
U.S. Senate,,Mo.,,OCT 24-30,C+Harris Interactive,1400,LV,McCaskill,46.00%,44.00%,Hawley,McCaskill,2
U.S. Senate,,Ind.,,OCT 24-30,C+Harris Interactive,1400,LV,Donnelly,42.00%,42.00%,Braun,Braun,1
U.S. Senate,,Nev.,,OCT 24-30,C+Harris Interactive,1400,LV,Rosen,46.00%,43.00%,Heller,Rosen,3
U.S. Senate,,Fla.,,OCT 24-30,C+Harris Interactive,1400,LV,Nelson,43.00%,44.00%,Scott,Scott,1
U.S. Senate,,Ariz.,,OCT 24-30,C+Harris Interactive,1400,LV,Sinema,43.00%,48.00%,McSally,McSally,5
U.S. Senate,,Tenn.,,09/10/12,Targoz Market Research,801,RV,Bredesen,45.00%,44.00%,Blackburn,Bredesen,1
U.S. Senate,,Tenn.,,09/10/12,Targoz Market Research,558,LV,Bredesen,48.00%,52.00%,Blackburn,Blackburn,4
"Nov. 1, 2018",,,,,,,,,,,,,
U.S. Senate,,N.M.,,01/11/01,Carroll Strategies,1202,LV,Heinrich,51.00%,38.00%,Rich,Heinrich,13
U.S. Senate,,Mo.,,OCT 30-NOV 1,C+Harris Interactive,600,LV,McCaskill,46.00%,43.00%,Hawley,McCaskill,3
U.S. Senate,,Ind.,,OCT 30-NOV 1,C+Harris Interactive,600,LV,Donnelly,43.00%,43.00%,Braun,,EVEN
U.S. Senate,,Nev.,,OCT 30-NOV 1,C+Harris Interactive,600,LV,Rosen,43.00%,46.00%,Heller,Heller,3
U.S. Senate,,Fla.,,OCT 30-NOV 1,C+Harris Interactive,600,LV,Nelson,45.00%,50.00%,Scott,Scott,5
U.S. Senate,,Ariz.,,OCT 30-NOV 1,C+Harris Interactive,600,LV,Sinema,42.00%,48.00%,McSally,McSally,7
U.S. Senate,,Vt.,,OCT 30-NOV 1,C+Gravis Marketing,885,LV,Sanders,66.00%,30.00%,Zupan,Sanders,36
U.S. Senate,,Conn.,,OCT 30-NOV 1,C+Gravis Marketing,681,LV,Murphy,58.00%,35.00%,Corey,Murphy,23
U.S. Senate,,Mont.,,OCT 28-NOV 1,C+Harris Interactive,500,LV,Tester,49.00%,42.00%,Rosendale,Tester,7
U.S. Senate,,Pa.,,OCT 28-NOV 1,AMuhlenberg College,421,LV,Casey,54.00%,40.00%,Barletta,Casey,14
U.S. Senate,,Wis.,,OCT 29-31,B+Emerson College,604,LV,Baldwin,53.00%,44.00%,Vukmir,Baldwin,9
U.S. Senate,,N.J.,,OCT 25-31,B+Stockton University,598,LV,Menendez,51.00%,39.00%,Hugin,Menendez,12
U.S. Senate,,Ohio,,OCT 29-30,C+Gravis Marketing,789,LV,Brown,46.00%,37.00%,Renacci,Brown,9
U.S. Senate,,Fla.,,OCT 27-30,Vox Populi Polling,696,LV,Nelson,50.00%,50.00%,Scott,,EVEN
U.S. Senate,,Ariz.,,OCT 27-30,Vox Populi Polling,677,LV,Sinema,52.00%,48.00%,McSally,Sinema,4
U.S. Senate,,Tenn.,,OCT 22-29,East Tennessee State University,495,LV,Bredesen,44.00%,44.00%,Blackburn,,EVEN
U.S. Senate,,Nev.,,OCT 24-26,C+Gravis Marketing,773,LV,Rosen,47.00%,45.00%,Heller,Rosen,2
U.S. Senate,,Calif.,,OCT 10-24,BYouGov,2178,RV,Feinstein,36.00%,29.00%,de Leon,Feinstein,7
"Oct. 31, 2018",,,,,,,,,,,,,
U.S. Senate,,Ohio,,OCT 30-31,Cygnal,503,LV,Brown,52.00%,42.00%,Renacci,Brown,10
U.S. Senate,,Fla.,,OCT 30-31,B-St. Pete Polls,2470,LV,Nelson,49.00%,47.00%,Scott,Nelson,2
U.S. Senate,,Mo.,,OCT 29-31,C+Harris Interactive,600,LV,McCaskill,45.00%,43.00%,Hawley,McCaskill,2
U.S. Senate,,Ind.,,OCT 29-31,C+Harris Interactive,600,LV,Donnelly,40.00%,43.00%,Braun,Braun,4
U.S. Senate,,Nev.,,OCT 29-31,C+Harris Interactive,600,LV,Rosen,45.00%,45.00%,Heller,,EVEN
U.S. Senate,,Fla.,,OCT 29-31,C+Harris Interactive,600,LV,Nelson,45.00%,48.00%,Scott,Scott,3
U.S. Senate,,Ariz.,,OCT 29-31,C+Harris Interactive,600,LV,Sinema,42.00%,49.00%,McSally,McSally,7
U.S. Senate,,W.Va.,,OCT 28-31,B+Emerson College,1013,LV,Manchin,47.00%,42.00%,Morrisey,Manchin,6
U.S. Senate,,Mont.,,OCT 27-31,C+Harris Interactive,500,LV,Tester,49.00%,42.00%,Rosendale,Tester,7
U.S. Senate,,Fla.,,OCT 29-30,CTrafalgar Group,2543,LV,Nelson,49.00%,47.00%,Scott,Nelson,2
U.S. Senate,,Tenn.,,OCT 28-30,B+Emerson College,632,LV,Bredesen,44.00%,52.00%,Blackburn,Blackburn,8
U.S. Senate,,Texas,,OCT 28-30,B+Emerson College,781,LV,O'Rourke,47.00%,50.00%,Cruz,Cruz,3
U.S. Senate,,W.Va.,,OCT 19-30,C+Research America Inc.,400,LV,Manchin,45.00%,40.00%,Morrisey,Manchin,5
U.S. Senate,,Tenn.,,OCT 24-29,A-CNN/SSRS,764,LV,Bredesen,45.00%,49.00%,Blackburn,Blackburn,4
U.S. Senate,,Tenn.,,OCT 24-29,A-CNN/SSRS,871,RV,Bredesen,46.00%,47.00%,Blackburn,Blackburn,1
U.S. Senate,,Fla.,,OCT 24-29,A-CNN/SSRS,781,LV,Nelson,49.00%,47.00%,Scott,Nelson,2
U.S. Senate,,Fla.,,OCT 24-29,A-CNN/SSRS,887,RV,Nelson,46.00%,46.00%,Scott,,EVEN
U.S. Senate,,Pa.,,OCT 22-28,B-Franklin & Marshall College,214,LV,Casey,50.00%,35.00%,Barletta,Casey,15
U.S. Senate,,Pa.,,OCT 22-28,B-Franklin & Marshall College,537,RV,Casey,50.00%,31.00%,Barletta,Casey,19
"Oct. 30, 2018",,,,,,,,,,,,,
U.S. Senate,,Mich.,,OCT 29-30,C+Gravis Marketing,764,LV,Stabenow,54.00%,41.00%,James,Stabenow,13
U.S. Senate,,Mo.,,OCT 27-30,AFox News,851,RV,McCaskill,41.00%,42.00%,Hawley,Hawley,1
U.S. Senate,,Mo.,,OCT 27-30,AFox News,741,LV,McCaskill,43.00%,43.00%,Hawley,,EVEN
U.S. Senate,,Mo.,,OCT 27-30,AFox News,851,RV,McCaskill,43.00%,44.00%,Hawley,Hawley,1
U.S. Senate,,Mo.,,OCT 27-30,AFox News,741,LV,McCaskill,45.00%,45.00%,Hawley,,EVEN
U.S. Senate,,Ind.,,OCT 27-30,AFox News,852,RV,Donnelly,42.00%,38.00%,Braun,Donnelly,4
U.S. Senate,,Ind.,,OCT 27-30,AFox News,722,LV,Donnelly,45.00%,38.00%,Braun,Donnelly,7
U.S. Senate,,N.D.,,OCT 27-30,AFox News,851,RV,Heitkamp,42.00%,49.00%,Cramer,Cramer,7
U.S. Senate,,N.D.,,OCT 27-30,AFox News,789,LV,Heitkamp,42.00%,51.00%,Cramer,Cramer,9
U.S. Senate,,Tenn.,,OCT 27-30,AFox News,850,RV,Bredesen,40.00%,48.00%,Blackburn,Blackburn,8
U.S. Senate,,Tenn.,,OCT 27-30,AFox News,718,LV,Bredesen,41.00%,50.00%,Blackburn,Blackburn,9
U.S. Senate,,Ariz.,,OCT 27-29,AFox News,710,RV,Sinema,45.00%,44.00%,McSally,Sinema,1
U.S. Senate,,Ariz.,,OCT 27-29,AFox News,643,LV,Sinema,46.00%,46.00%,McSally,,EVEN
U.S. Senate,,Fla.,,OCT 27-29,Cygnal,495,LV,Nelson,50.00%,48.00%,Scott,Nelson,2
U.S. Senate,,Maine,,OCT 27-29,B+Emerson College,883,LV,King,50.00%,37.00%,Brakey,King,13
U.S. Senate,,Conn.,,OCT 27-29,B+Emerson College,780,LV,Murphy,55.00%,35.00%,Corey,Murphy,20
U.S. Senate,,N.J.,,OCT 27-29,Vox Populi Polling,814,LV,Menendez,54.00%,46.00%,Hugin,Menendez,8
U.S. Senate,,Nev.,,OCT 24-29,A-CNN/SSRS,622,LV,Rosen,48.00%,45.00%,Heller,Rosen,3
U.S. Senate,,Nev.,,OCT 24-29,A-CNN/SSRS,807,RV,Rosen,44.00%,41.00%,Heller,Rosen,3
U.S. Senate,,Ariz.,,OCT 24-29,A-CNN/SSRS,702,LV,Sinema,51.00%,47.00%,McSally,Sinema,4
U.S. Senate,,Ariz.,,OCT 24-29,A-CNN/SSRS,867,RV,Sinema,48.00%,45.00%,McSally,Sinema,3
U.S. Senate,,Mass.,,OCT 25-28,A-MassINC Polling Group,502,LV,Warren,54.00%,32.00%,Diehl,Warren,22
U.S. Senate,,Ind.,,OCT 24-28,AMarist College,800,RV,Donnelly,47.00%,45.00%,Braun,Donnelly,2
U.S. Senate,,Ind.,,OCT 24-28,AMarist College,496,LV,Donnelly,45.00%,42.00%,Braun,Donnelly,3
U.S. Senate,,Ind.,,OCT 24-28,AMarist College,496,LV,Donnelly,48.00%,46.00%,Braun,Donnelly,2
U.S. Senate,,Ind.,,OCT 24-28,AMarist College,800,RV,Donnelly,43.00%,40.00%,Braun,Donnelly,3
U.S. Senate,,Wis.,,OCT 24-28,AMarquette Law School,1400,RV,Baldwin,52.00%,42.00%,Vukmir,Baldwin,10
U.S. Senate,,Wis.,,OCT 24-28,AMarquette Law School,1154,LV,Baldwin,54.00%,43.00%,Vukmir,Baldwin,11
U.S. Senate,,Texas,,OCT 15-28,University of Texas - Tyler,905,LV,O'Rourke,43.00%,47.00%,Cruz,Cruz,4
U.S. Senate,,Texas,,OCT 15-28,University of Texas - Tyler,1033,RV,O'Rourke,42.00%,47.00%,Cruz,Cruz,4
U.S. Senate,,Tenn.,,OCT 26-27,Cygnal,497,LV,Bredesen,45.00%,51.00%,Blackburn,Blackburn,6
U.S. Senate,,Mass.,,OCT 10-27,A-Western New England University,485,RV,Warren,54.00%,27.00%,Diehl,Warren,27
U.S. Senate,,Mass.,,OCT 10-27,A-Western New England University,402,LV,Warren,57.00%,27.00%,Diehl,Warren,30
U.S. Senate,,Ariz.,,OCT 17-26,B+Ipsos,2001,A,Sinema,38.00%,34.00%,McSally,Sinema,4
U.S. Senate,,Ariz.,,OCT 17-26,B+Ipsos,799,LV,Sinema,46.00%,48.00%,McSally,McSally,2
U.S. Senate,,Calif.,,OCT 19-25,UC Berkeley,1339,LV,Feinstein,45.00%,36.00%,de Leon,Feinstein,9
U.S. Senate,,Fla.,,OCT 17-25,B+Ipsos,2000,A,Nelson,41.00%,39.00%,Scott,Nelson,2
U.S. Senate,,Fla.,,OCT 17-25,B+Ipsos,1069,LV,Nelson,49.00%,44.00%,Scott,Nelson,5
U.S. Senate,,Ariz.,,OCT 22-23,C+OH Predictive Insights / MBQF,600,LV,Sinema,45.00%,52.00%,McSally,McSally,7
"Oct. 29, 2018",,,,,,,,,,,,,
U.S. Senate,,Tenn.,,OCT 27-29,Vox Populi Polling,780,LV,Bredesen,47.00%,53.00%,Blackburn,Blackburn,6
U.S. Senate,,Ohio,,OCT 26-28,B+Emerson College,566,LV,Brown,49.00%,43.00%,Renacci,Brown,6
U.S. Senate,,Fla.,,OCT 25-28,B+Suffolk University,500,LV,Nelson,45.00%,43.00%,Scott,Nelson,2
U.S. Senate,,Conn.,,OCT 22-28,A-Quinnipiac University,1201,LV,Murphy,56.00%,41.00%,Corey,Murphy,15
U.S. Senate,,Mo.,,OCT 26-27,Cygnal,501,LV,McCaskill,46.00%,49.00%,Hawley,Hawley,3
U.S. Senate,,Ind.,,OCT 26-27,Cygnal,505,LV,Donnelly,46.00%,49.00%,Braun,Braun,3
U.S. Senate,,Tenn.,,OCT 23-27,AMarist College,764,RV,Bredesen,46.00%,49.00%,Blackburn,Blackburn,3
U.S. Senate,,Tenn.,,OCT 23-27,AMarist College,471,LV,Bredesen,46.00%,51.00%,Blackburn,Blackburn,5
U.S. Senate,,Neb.,,OCT 23-27,B-DFM Research*,683,LV,Raybould,39.00%,54.00%,Fischer,Fischer,15
U.S. Senate,,Ariz.,,OCT 23-27,AMarist College,793,RV,Sinema,45.00%,43.00%,McSally,Sinema,2
U.S. Senate,,Ariz.,,OCT 23-27,AMarist College,506,LV,Sinema,47.00%,44.00%,McSally,Sinema,3
U.S. Senate,,Ariz.,,OCT 23-27,AMarist College,793,RV,Sinema,49.00%,43.00%,McSally,Sinema,6
U.S. Senate,,Ariz.,,OCT 23-27,AMarist College,506,LV,Sinema,50.00%,44.00%,McSally,Sinema,6
U.S. Senate,,Ohio,,OCT 19-27,Baldwin Wallace University,1051,LV,Brown,51.00%,32.00%,Renacci,Brown,20
U.S. Senate,,Texas,,OCT 25-26,B-Dixie Strategies,588,LV,O'Rourke,42.00%,52.00%,Cruz,Cruz,10
U.S. Senate,,Mont.,,OCT 24-26,C+Gravis Marketing,782,LV,Tester,48.00%,45.00%,Rosendale,Tester,3
U.S. Senate,,Fla.,,OCT 23-26,A-University of North Florida,1051,LV,Nelson,47.00%,46.00%,Scott,Nelson,1
U.S. Senate,,N.D.,,OCT 23-24,CTrafalgar Group,1498,LV,Heitkamp,46.00%,55.00%,Cramer,Cramer,9
U.S. Senate,,R.I.,,OCT 20-24,B+Fleming & Associates,416,LV,Whitehouse,55.00%,36.00%,Flanders,Whitehouse,19
"Oct. 28, 2018",,,,,,,,,,,,,
U.S. Senate,,Ariz.,,OCT 26-28,HighGround,400,LV,Sinema,45.00%,47.00%,McSally,McSally,1
U.S. Senate,,Mass.,,OCT 24-28,B+Suffolk University,500,LV,Warren,56.00%,34.00%,Diehl,Warren,21
U.S. Senate,,Texas,,OCT 22-28,A-Quinnipiac University,1078,LV,O'Rourke,46.00%,51.00%,Cruz,Cruz,5
U.S. Senate,,Mich.,,OCT 25-27,"BGlengariff Group, Inc.",600,LV,Stabenow,53.00%,36.00%,James,Stabenow,17
U.S. Senate,,N.J.,,OCT 24-26,B+Emerson College,659,LV,Menendez,47.00%,42.00%,Hugin,Menendez,5
U.S. Senate,,N.M.,,OCT 24-26,B+Emerson College,936,LV,Heinrich,48.00%,32.00%,Rich,Heinrich,17
U.S. Senate,,Mich.,,OCT 24-26,B+Emerson College,822,LV,Stabenow,52.00%,43.00%,James,Stabenow,9
"Oct. 27, 2018",,,,,,,,,,,,,
U.S. Senate,,Ind.,,OCT 23-26,BYouGov,975,LV,Donnelly,43.00%,46.00%,Braun,Braun,3
U.S. Senate,,Fla.,,OCT 23-26,BYouGov,991,LV,Nelson,46.00%,46.00%,Scott,,EVEN
U.S. Senate,,Ariz.,,OCT 23-26,BYouGov,972,LV,Sinema,47.00%,44.00%,McSally,Sinema,3
"Oct. 26, 2018",,,,,,,,,,,,,
U.S. Senate,,Mo.,,OCT 24-25,Remington Research Group,1376,LV,McCaskill,45.00%,49.00%,Hawley,Hawley,4
"Oct. 25, 2018",,,,,,,,,,,,,
U.S. Senate,,Mich.,,01/10/25,D-Mitchell Research & Communications,400,LV,Stabenow,52.00%,46.00%,James,Stabenow,6
U.S. Senate,,N.M.,,OCT 19-24,Pacific Market Research,400,LV,Heinrich,45.00%,32.00%,Rich,Heinrich,13
U.S. Senate,,Mich.,,OCT 13-22,Michigan State University,169,A,Stabenow,49.00%,42.00%,James,Stabenow,7
U.S. Senate,,Texas,,OCT 15-21,BYouGov,927,LV,O'Rourke,45.00%,51.00%,Cruz,Cruz,6
U.S. Senate,,Mont.,,OCT 10-18,University of Montana,533,LV,Tester,49.00%,39.00%,Rosendale,Tester,10
"Oct. 24, 2018",,,,,,,,,,,,,
U.S. Senate,,Fla.,,OCT 23-27,ASiena College/New York Times,737,RV,Nelson,50.00%,38.00%,Scott,Nelson,12
U.S. Senate,,Fla.,,OCT 23-27,ASiena College/New York Times,737,LV,Nelson,48.00%,44.00%,Scott,Nelson,4
U.S. Senate,,Mich.,,OCT 18-23,B+EPIC-MRA,600,LV,Stabenow,49.00%,42.00%,James,Stabenow,7
U.S. Senate,,Fla.,,OCT 16-23,Strategic Research Associates,800,LV,Nelson,46.00%,45.00%,Scott,Nelson,1
U.S. Senate,,Calif.,,OCT 12-21,APublic Policy Institute of California,989,LV,Feinstein,43.00%,27.00%,de Leon,Feinstein,16
"Oct. 23, 2018",,,,,,,,,,,,,
U.S. Senate,,Fla.,,OCT 22-23,C+Gravis Marketing,773,LV,Nelson,49.00%,45.00%,Scott,Nelson,4
